東日本大震災,現代社会,2011年に東北地方を中心に大きな被害をもたらした地震災害を何と言いますか？,阪神・淡路大震災 熊本地震 新潟県中越地震 津波災害 台風災害 土砂災害 熱海土石流 豪雨災害 長野地震 福島第一原発事故
被疑者,法,犯罪の疑いがもたれて捜査の対象となっている人を何と言いますか？,被告人 証人 参考人 被害者 犯人 容疑者 被告 裁判員 弁護人 判事
被告,法,民事裁判において訴えられた側の当事者を何と言いますか？,原告 裁判官 検察官 証人 弁護士 裁判員 被告人 証拠人 被疑者 被選挙権者
被告人,法,刑事裁判で訴えられ、裁判を受ける人を何と言いますか？,被疑者 証人 弁護士 裁判官 裁判員 検察官 原告 証拠人 被告 被選挙権者
非正規労働者,経済,パートタイムや契約社員など、正規雇用でない働き方をしている人を何と言いますか？,正規労働者 派遣社員 公務員 アルバイト 無職 失業者 自営業者 フリーランス パートナー 社会保険加入者
被選挙権,政治,選挙に立候補して議員などに選ばれる権利を何と言いますか？,選挙権 投票権 被害者 選挙管理権 投票管理権 参政権 公民権 市民権 被疑者 公務員資格
秘密選挙,政治,投票の内容が他人に知られないようにする選挙の方法を何と言いますか？,公開選挙 直接選挙 間接選挙 比例代表制 小選挙区制 選挙管理制度 秘密保持 公職選挙 普通選挙 立候補制
表現の自由,法,自己の意見や思想を外に向けて発信する自由を何と言いますか？,思想の自由 集会の自由 信教の自由 言論の自由 出版の自由 報道の自由 学問の自由 選挙権の自由 参政権の自由 結社の自由
平等権,法,すべての人が法の下に平等であるという権利を何と言いますか？,自由権 社会権 参政権 財産権 生命権 請願権 表現権 投票権 教育権 労働権
平等選挙,政治,すべての有権者が一人一票で平等に投票できる選挙制度を何と言いますか？,制限選挙 間接選挙 秘密選挙 比例代表制 小選挙区制 議会制民主主義 大統領制 議院内閣制 普通選挙 直接選挙
比例代表制,政治,得票数に応じて議席を配分する選挙制度を何と言いますか？,小選挙区制 制限選挙 大選挙区制 間接選挙 秘密選挙 直接選挙 普通選挙 議会制民主主義 大統領制 議院内閣制
夫婦別姓,法,結婚後も夫婦がそれぞれの姓を名乗ることを認める制度を何と言いますか？,夫婦同姓 姓氏統一制 姓氏別離制 連名制 共同姓制 民法 婚姻届け 同居制 離婚制 婚姻届
不景気(不況),経済,企業の活動が停滞し、失業者が増えるなど経済が低迷する状態を何と言いますか？,好景気 インフレ デフレーション 景気回復 景気拡大 バブル経済 デフレ 景気後退 景気停滞 景気循環
普通教育を受けさせる義務,法,保護者が子どもに教育を受けさせる責任を何と言いますか？,勤労の義務 納税の義務 参政権の義務 社会保障の義務 教育権 教育の自由 義務教育 権利義務 学習の義務 教育参加義務
普通選挙,政治,財産や身分に関係なく、一定の年齢に達したすべての国民が選挙に参加できる制度を何と言いますか？,制限選挙 間接選挙 秘密選挙 比例代表制 小選挙区制 議会制民主主義 大統領制 議院内閣制 秘密投票 公職選挙法
物価,経済,モノやサービスの平均的な価格水準のことを何と言いますか？,金利 株価 為替レート 物価指数 給料 賃金 消費税 税率 収入 需要
プライバシーの権利,法,私生活をみだりに公開されないように主張できる権利を何と言いますか？,表現の自由 公共の福祉 言論の自由 財産権 人権 自由権 平和権 参政権 経済権 教育権
部落差別,現代社会,歴史的な身分制度に由来する地域差別のことを何と言いますか？,人種差別 性差別 障害者差別 宗教差別 国籍差別 貧困差別 同和差別 就労差別 出身差別 文化差別
フランス人権宣言,法,1789年のフランス革命で採択された、人間の自由と平等をうたった宣言を何と言いますか？,世界人権宣言 アメリカ独立宣言 権利章典 憲法 十戒 民法 司法権条約 市民権宣言 社会権宣言 参政権宣言
武力攻撃事態対処法,政治,日本が武力攻撃を受けたときの対応を定めた法律を何と言いますか？,自衛隊法 平和安全保障法制 国防基本法 安保法制 憲法改正法 緊急事態法 国家安全保障法 防衛計画法 国際平和維持法 国防軍法
文化,現代社会,人々の暮らしの中で受け継がれてきた生活様式や価値観などをまとめて何と言いますか？,文明 伝統 技術 文化遺産 生活様式 風俗 慣習 行事 祭り 習慣
文化の多様性,現代社会,異なる文化が共存し、それぞれを尊重するという考え方を何と言いますか？,文化同化 文化均質化 文化融合 文化排除 文化支配 文化独占 文化消滅 文化衝突 文化多元主義 文化一元主義
平均寿命,現代社会,ある年に生まれた人が平均して何年生きるかを示した数値を何と言いますか？,出生率 乳児死亡率 平均余命 寿命 健康寿命 死亡率 生活年数 期待寿命 長寿 健康指標
平和主義,政治,日本国憲法の基本原則の一つで、戦争を放棄し平和を守ろうとする立場を何と言いますか？,軍国主義 武力行使 自衛権 集団的自衛権 武力攻撃 侵略 戦争放棄 安全保障 憲法改正 防衛政策
弁護士,法,裁判などで当事者を助ける法律の専門家を何と言いますか？,裁判官 検察官 裁判員 司法書士 裁判所 証人 証拠人 法律家 代理人 司法委員
ベンチャー企業,経済,新しいアイデアや技術でビジネスを始める企業を何と言いますか？,大企業 中小企業 公企業 独占企業 多国籍企業 製造業 卸売業 小売業 農業 サービス業
法,法,社会の秩序を保ち、国民の権利や義務を定めるきまりを何と言いますか？,憲法 条例 命令 規則 判例 判決 規約 約束 規範 法律
貿易,経済,国と国との間でモノやサービスを売買することを何と言いますか？,内需 国内消費 輸入 輸出 投資 生産 消費 交換 取引 商業
防災・減災,現代社会,災害による被害を防ぎ、減らすための取り組みを何と言いますか？,復興 応急処置 消防 消火 避難 訓練 予防 対策 緊急対応 安全管理
法人企業,経済,会社のように法律上の人格を持つ企業を何と言いますか？,個人事業 主婦起業 非営利組織 公益法人 組合 協同組合 特定非営利活動法人 合同会社 株式会社 有限会社
法の支配,法,国家権力も法律に従わなければならないという原則を何と言いますか？,独裁主義 無法状態 司法権力 立法権 行政権 自由主義 人権尊重 民主主義 憲法主義 法治主義
法の下の平等,法,すべての人が法律において平等に扱われるべきだという考え方を何と言いますか？,特権身分 不平等 主権平等 社会的格差 身分制度 差別撤廃 自由権 基本的人権 公平性 人権保障
法律の制定,法,国会で行われる、国のルールをつくることを何と言いますか？,法律改正 法律廃止 命令制定 条例制定 司法判断 規則制定 憲法改正 規則変更 規約改正 法令公布
保険会社,経済,病気や事故などのリスクに備える商品を提供する会社を何と言いますか？,銀行 証券会社 投資会社 金融機関 保険代理店 保険販売店 保険組合 保険協会 保険金請求所 保険調査機関
保護貿易,経済,自国の産業を守るために輸入に制限をかける政策を何と言いますか？,自由貿易 自由市場 市場経済 開放政策 閉鎖経済 自給自足 貿易自由化 輸出促進 輸入自由 貿易障壁撤廃
ポツダム宣言,政治,第二次世界大戦の終結にあたり日本の降伏条件を示した宣言を何と言いますか？,ヤルタ協定 サンフランシスコ講和条約 パリ協定 ワシントン会議 ドイツ降伏宣言 ランバート宣言 国連憲章 ワルシャワ条約 マーシャルプラン 北大西洋条約
北方領土,政治,日本とロシアの間で領有権が争われている北海道の北にある領土を何と言いますか？,尖閣諸島 竹島 小笠原諸島 南鳥島 馬毛島 沖ノ鳥島 南沙諸島 西沙諸島 択捉島 歯舞群島
ボランティア,現代社会,自分の意思で社会のために無償で行う活動を何と言いますか？,アルバイト パートタイム 有償活動 仕事 職業 ボスティング 強制労働 奉仕活動 奉公 労働
本会議,政治,国会で議員全員が出席して行われる会議を何と言いますか？,委員会 常任委員会 予算委員会 特別委員会 小委員会 臨時会 議院運営委員会 参議院委員会 衆議院委員会 連合会議
マスメディア,現代社会,新聞・テレビ・ラジオなど、情報を多くの人に伝える媒体を何と言いますか？,インターネット 電話 手紙 雑誌 新聞広告 広告代理店 出版社 出版物 ソーシャルメディア ポッドキャスト
まちづくり,現代社会,地域の住民が主体となって住みよい地域をつくる取り組みを何と言いますか？,都市計画 地域開発 地域振興 都市再開発 インフラ整備 公共事業 地方創生 農業振興 商業振興 住宅開発
マルクス,経済,資本主義を批判し、社会主義を提唱したドイツの思想家は誰ですか？,エンゲルス レーニン トロツキー マルクス主義 ケインズ フリードマン ウェーバー シュンペーター ハイエク ニューマン
民事裁判,法,人と人との間の争いを解決するために行われる裁判を何と言いますか？,刑事裁判 行政裁判 憲法裁判 裁判所 裁判員 司法委員 裁判官 公判 検察 判決
民主主義,政治,国民が政治に参加し、主権を持つという政治のあり方を何と言いますか？,独裁制 君主制 全体主義 専制政治 立憲君主制 独立主権制 寡頭制 専制君主制 共和制 君主権
民主政治,政治,国民が主権を持ち、政治に参加する政治の仕組みを何と言いますか？,専制政治 君主政治 全体主義 独裁政治 専制君主制 寡頭政治 君主権 共和制 連邦制 専制支配
民法,法,家族や財産など、私たちの日常生活に関係する法律を何と言いますか？,刑法 商法 行政法 労働法 憲法 国際法 商事法 民事訴訟法 刑事訴訟法 刑事法
村おこし,現代社会,地方の村などが独自の資源を活用して地域を活性化する取り組みを何と言いますか？,都市開発 地域振興 地域創生 まちづくり 産業振興 農業振興 商業振興 地方創生 地域再生 地域経済
名誉革命,政治,1688年にイギリスで起こり、王の権力を制限し議会政治を確立させた革命を何と言いますか？,フランス革命 アメリカ独立革命 ロシア革命 農民革命 ボストン茶会事件 産業革命 共和革命 革命戦争 ペスト革命 議会革命
メディアリテラシー,現代社会,情報を正しく読み取り、活用する力を何と言いますか？,情報操作 誤情報 フェイクニュース 情報過多 情報発信 情報収集 情報隠蔽 情報漏洩 情報拡散 情報統制
MOTTAINAI,現代社会,資源を大切に使うという日本の伝統的な精神を表した言葉は何ですか？,リサイクル エコロジー サステナビリティ エコロジカル フェアトレード 環境保護 環境運動 環境教育 環境汚染 環境破壊
ものづくり,経済,日本の産業の特色で、高い技術による製品製造を何と言いますか？,サービス業 小売業 卸売業 農業 漁業 林業 建設業 製造業 輸出業 輸入業
モンテスキュー,政治,権力分立の考え方を唱えたフランスの啓蒙思想家は誰ですか？,ルソー ロック ヴォルテール カント ヘーゲル ベルクソン サルトル ニーチェ デカルト トクヴィル
野党,政治,政権を持たず、政府の活動を監視・批判する立場の政党を何と言いますか？,与党 連立政権 与党内閣 与党議員 連合政党 連邦政党 与党委員会 与党党首 与党派閥 与党集団
有事関連三法,政治,日本が武力攻撃を受けた際に対応するために整備された法律群を何と言いますか？,平和関連法 集団的自衛権関連法 安全保障関連法 自衛隊関連法 防衛法 武力行使法 緊急事態法 戦争関連法 国防関連法 安全保障条約
預金,経済,銀行などにお金を預けること、またはそのお金を何と言いますか？,貸付 貸出 借入 投資 収入 利息 収益 資産 債務 財産
抑止力,政治,相手の攻撃を思いとどまらせるための力を何と言いますか？,攻撃力 防衛力 防衛策 武力制裁 軍事力 戦力 武装力 核兵器 防衛政策 軍備
予算,政治,国の収入と支出の見積もりを何と言いますか？,決算 財政収支 財務報告 財政計画 財政方針 財務省 財政法 財政調査 財政再建 財政規律
与党,政治,現在の内閣を支えている政党を何と言いますか？,野党 連立政党 連合政党 反対党 対立政党 独立政党 少数政党 小政党 中央政党 地方政党
拉致,政治,外国によって自国民が強制的に連れ去られる事件を何と言いますか？,誘拐 監禁 拘束 投獄 転向 亡命 亡命申請 不法入国 脱走 強制退去
利益集団,政治,自分たちの利益を実現するために政治に働きかける団体を何と言いますか？,政党 政治団体 労働組合 市民団体 NPO NGO 財団 公益法人 行政機関 官僚
リコール(首長や議員の解職),政治,有権者の直接請求により、首長や議員を解職する制度を何と言いますか？,リコール運動 議会解散 選挙運動 議員罷免 市民投票 直接請求 投票権 議会制民主主義 罷免請求 住民投票
リサイクル,現代社会,使用済みの製品を資源として再利用することを何と言いますか？,リユース 廃棄処分 埋め立て 廃棄物処理 環境保護 再生利用 ゴミ削減 環境教育 エコロジー 節約
利子,経済,お金を借りたときに支払う報酬、または預金に対して受け取る報酬を何と言いますか？,元本 利益 配当 資本 利回り 収益 収入 資産 貸付金 元利
利潤,経済,企業が得る利益のうち、収入から費用を差し引いたものを何と言いますか？,売上高 収入 資本 投資 費用 売上総利益 経費 収益 損失 利益率
立憲主義,法,憲法に基づいて政治を行うべきだとする考え方を何と言いますか？,専制政治 全体主義 無政府主義 民主主義 専制主義 独裁政治 法治主義 法の支配 人権尊重 市民自由
立法,法,法律をつくることを何と言いますか？,司法 行政 法制定 法律改正 政策決定 法律審査 法律廃止 法律施行 法律制定 政府決定
立法権,法,法律を制定する権限を何と言いますか？,司法権 行政権 立法機関 議会 議決権 憲法改正権 政令制定権 行政命令権 裁判権 行政裁量権
流通,経済,生産された商品を消費者に届ける仕組みを何と言いますか？,生産 販売 消費 輸送 流通経路 市場経済 供給 販売促進 流通業者 流通管理
流通の合理化,経済,商品を効率よく消費者に届けるために無駄をなくす工夫を何と言いますか？,効率化 経済合理性 流通改善 物流最適化 コスト削減 サプライチェーン マーケティング 経営改革 流通革新 商品管理
領域,政治,国が主権を持つ領土・領海・領空をまとめて何と言いますか？,国土 領海 領空 国境 国家主権 統治権 領海権 領空権 国際水域 海洋権
両院協議会,政治,衆議院と参議院で議決が異なったときに意見を調整するための会議を何と言いますか？,合同委員会 両議院協議会 委員会 国会調査会 予算委員会 政策調整会議 総会 常任委員会 法案審査会 議員協議会
領海,政治,沿岸から一定の距離までの海域で国の主権が及ぶ範囲を何と言いますか？,公海 排他的経済水域 国際水域 海域領土 海洋権 海洋法 国境 海洋資源 海洋管轄 海洋安全保障
領空,政治,領土と領海の上空にある空間を何と言いますか？,航空管制 空港空域 国際空域 空中権 空港管理 航空法 管轄空域 管理空域 航空交通 国際航空路
両性の本質的平等,法,日本国憲法が保障する、男女の本質的な平等を何と言いますか？,男女平等 男女差別禁止 男女共同参画 男女権利均等 男女参政権 男女機会均等 男女労働権 男女教育権 男女福祉権 男女権利保障
領土,政治,国家が主権を持つ土地の範囲を何と言いますか？,国土 領域 領海 領空 国境 県域 市域 村域 国境線 土地所有権
領土問題,政治,日本が他国と争っている北方領土や竹島などの問題をまとめて何と言いますか？,領海問題 領空問題 国境問題 国土問題 県境問題 境界線問題 領有権問題 国際紛争 国境紛争 領有権紛争
臨時会(臨時国会),政治,必要に応じて召集される国会の会期を何と言いますか？,通常国会 特別国会 臨時議会 臨時委員会 緊急国会 会期延長 延会 参議院 臨時議事会 総会
累進課税,経済,所得が高いほど高い税率が適用される税の仕組みを何と言いますか？,均等税 所得税 消費税 逆累進課税 直接税 間接税 納税 累積税 資産税 固定資産税
ルソー,政治,「社会契約論」を著し、人民主権を主張したフランスの思想家は誰ですか？,ロック モンテスキュー マルクス ベンサム カント ヘーゲル トクヴィル ハンナアーレント シュミット ヴォルテール
令状,法,逮捕や捜索を行う際に裁判所が出す許可証を何と言いますか？,逮捕状 捜索令状 拘束令状 捜査令状 令書 許可状 証書 許可証 果し状 隷書
冷戦,政治,第二次世界大戦後にアメリカとソ連を中心に続いた軍事的緊張状態を何と言いますか？,東西対立 米ソ対立 軍拡競争 代理戦争 非核化 緊張緩和 米露緊張 米露対立 ブロック経済 経済戦争
連立政権,政治,一つの政党だけでは過半数に届かないときに複数の政党で組まれる政権を何と言いますか？,連立内閣 共同政権 連携政権 多党連合 連合政権 連合政府 合同政権 協調政権 連立体制 連帯政権
老人福祉法,現代社会,高齢者の生活を保障し福祉を充実させることを目的とした法律を何と言いますか？,高齢者福祉法 老人福祉保障法 高齢者支援法 福祉基本法 社会福祉法 老人保健法 介護保険法 高齢者福祉支援法 高齢者生活支援法 高齢者福祉促進法
労働関係調整法,法,労働争議を未然に防いだり解決したりするための法律を何と言いますか？,労働争議調整法 労働紛争調整法 労使関係調整法 労働紛争解決法 労使紛争調整法 労働争議防止法 労働紛争防止法 労働関係解決法 労働関係調整条例 労働協調法
労働基準法,法,労働時間や休憩、賃金など労働条件の最低基準を定めた法律を何と言いますか？,労基法 労働最低基準法 労働条件基準法 労働規準法 労働時間法 労働賃金法 労働基準条例 労働標準法 労働保障法 労働条件保障法
労働基本権,法,労働者が労働組合を結成し、団体交渉や争議行為を行う権利をまとめて何と言いますか？,労働三権 団結権 団体交渉権 団体行動権 労働権 労働組合権 労働参加権 労働行動権 労働団体権 団結行動権
労働組合,政治,労働者が賃金や労働条件の改善を目的に結成する団体を何と言いますか？,労組 労働組織 労働者団体 労働者協会 労働者連合 労働連盟 労働組合連合 労働者組織 労働協同組合 労働団体
労働組合法,法,労働組合の組織や活動を保障する法律は何ですか？,労組法 労働組合活動法 労働組合保障法 労働組合保護法 労働組合法案 労働団体法 労働者団体法 労働権保障法 労働者組合法 組合法
労働三権,法,団結権、団体交渉権、団体行動権の三つの労働者の権利を何と言いますか？,労働基本権 労働三大権利 労働権 労働権利 労働者権利 労働三権保障 労働三要素 労働者三権 労働三原則 労働三本権利
労働三法,法,労働基準法、労働組合法、労働関係調整法をまとめて何と言いますか？,労働関係三法 労働基本法群 労働法三本柱 労働法主要法 労働法基本三法 労働主要三法 労働三大法 労働法三要法 労働三原法 労働三大法律
労働者,経済,賃金を得て働く人を何と言いますか？,労働人口 就労者 労働力 労働者階級 労働従事者 労働人員 就労者数 労働参加者 雇用者 働き手
労働条件,経済,労働時間や賃金、休暇などの労働に関する取り決めを何と言いますか？,就労条件 労働環境 労働協定 労働契約 労働待遇 労働条項 就労環境 勤務条件 勤務環境 労働協約
労働力,経済,働くことができる人々の総体を何と言いますか？,労働人口 労働者数 就労者数 労働参加人口 労働資源 就業者数 労働供給 労働供給人口 就業人口 労働参加者数
ロック,政治,自然権や社会契約説を説き、近代民主主義の基礎を築いたイギリスの思想家は誰ですか？,ジャン＝ジャック・ルソー トマス・ホッブズ モンテスキュー ジョン・スチュアート・ミル ベンサム ヘーゲル カント ヴォルテール ジェームズ・マディソン ジョージ・ワシントン
ワーキングプア,現代社会,働いても生活が苦しい状態にある人々を何と言いますか？,ブラック企業 ニート フリーター 非正規雇用 失業者 リストラ 正社員 バブル経済 ワークライフバランス ブラックバイト
ワーク・ライフ・バランス,現代社会,仕事と生活の調和を意味する言葉を何と言いますか？,ブラック企業 フリーター ワーキングプア 働き方改革 労働組合 パワハラ セクハラ 過労死 非正規雇用 ブラックバイト
ワイマール憲法,法,第一次世界大戦後のドイツで制定され、社会権を初めて盛り込んだ憲法は何ですか？,日本国憲法 大日本帝国憲法 フランス人権宣言 アメリカ独立宣言 イギリス権利章典 モンテスキュー ロック ルソー ナポレオン法典 フランクリン宣言
和食,現代社会,日本の伝統的な食文化を何と言いますか？,ファストフード 洋食 中華料理 韓国料理 イタリア料理 メキシコ料理 ベジタリアン 食育 マナー 料理教室
APEC,経済,アジア太平洋地域の経済協力を目的とする会議を何と言いますか？,ASEAN EU NAFTA WTO TPP G7 G20 OPEC OECD IMF
ASEAN,経済,東南アジア諸国が加盟する地域協力機構を何と言いますか？,APEC EU NAFTA TPP G7 G20 OPEC OECD IMF 東南アジア連合
EPA,経済,関税の撤廃だけでなく、投資や知的財産など幅広い経済連携を含む協定を何と言いますか？,FTA NAFTA TPP APEC ASEAN WTO OECD IMF G7 G20
EU,政治,ヨーロッパの地域統合を進めるために結成された組織は何ですか？,ASEAN NAFTA APEC G7 G20 OECD IMF WTO TPP 欧州連合
FTA,経済,特定の国や地域間で関税をなくす貿易協定を何と言いますか？,EPA NAFTA TPP WTO APEC ASEAN G7 G20 OECD IMF
GDP,経済,一定期間に国内で生み出された財やサービスの総額を何と言いますか？,GNP 国民総所得 可処分所得 純資産 物価指数 インフレ デフレ 失業率 物価上昇率 貯蓄率
JICA,政治,日本の政府開発援助を実施する機関で、海外協力隊の派遣なども行っているのはどこですか？,UNICEF WHO UNESCO WTO IMF OECD NGO NPO PKO 国際協力機構
NAFTA,経済,アメリカ、カナダ、メキシコの3か国による自由貿易協定を何と言いますか？,TPP EPA FTA APEC ASEAN EU WTO G7 G20 米国・メキシコ・カナダ協定
NGO,現代社会,国に属さずに、社会問題の解決や国際協力を行う民間団体を何と言いますか？,NPO INGO UNICEF UNHCR WHO WWF ボランティア 市民団体 市民活動組織 非政府組織
NPO,現代社会,利益を目的とせず、社会貢献を行う民間の非営利組織を何と言いますか？,NGO INGO UNICEF WHO WTO IMF EU 財団法人 社団法人 ボランティア
ODA,経済,先進国の政府が発展途上国に資金や技術を提供する援助を何と言いますか？,PKO NGO IMF WHO WTO 世界銀行 国連 UNICEF 財団法人 途上国支援
PKO,政治,国連が行う紛争地での平和維持活動をアルファベットで何と言いますか？,ODA NGO UNICEF WHO WTO IMF UNESCO NATO G7 G20
TPP,経済,環太平洋の国々が参加する自由貿易協定をアルファベットで何と言いますか？,NAFTA EPA FTA WTO APEC ASEAN G7 G20 OECD IMF
UNESCO,政治,教育・科学・文化を通じて国際協力を進める国連の専門機関は何ですか？,UNICEF WHO WTO IMF 世界銀行 国連 NGO NPO PKO OECD
UNICEF,政治,子どもの権利を守るための国連の機関は何ですか？,UNESCO WHO WTO IMF NGO NPO 国連 財団法人 世界銀行 PKO
WHO,政治,感染症対策や公衆衛生の向上を目的とした国連の専門機関は何ですか？,UNICEF UNESCO WTO IMF NGO NPO 国連 PKO 財団法人 世界銀行
WTO,経済,貿易の自由化とルールづくりを行う国際機関は何ですか？,IMF 世界銀行 国連 NGO NPO UNESCO UNICEF PKO OECD G7
